frame,sim_time,current_vel,desired_vel
544,8.699735,1.451335,0.687375
545,8.719733,1.416377,0.687375
546,8.729733,1.399507,0.687375
547,8.749731,1.321928,0.687375
548,8.759730,1.310937,0.687375
549,8.779729,1.173898,0.687375
550,8.799727,1.084458,0.687375
551,8.809727,1.044224,0.687375
552,8.829725,1.004243,0.687375
553,8.839725,1.062547,0.687375
554,8.859723,1.196439,0.687375
555,8.879722,1.333656,0.687375
556,8.889721,1.366480,0.687375
557,8.909719,1.356231,0.687375
558,8.919719,1.351385,0.687375
559,8.939717,1.290039,0.687375
560,8.959716,1.262449,0.687375
561,8.969715,1.266374,0.687375
562,8.989714,1.096455,0.687375
563,8.999713,1.070862,0.687375
564,9.019711,0.954295,0.698397
565,9.039710,1.049772,0.698397
566,9.049709,1.108332,0.698397
567,9.069708,1.285592,0.698397
568,9.079707,1.338190,0.698397
569,9.099706,1.394053,0.698397
570,9.119704,1.362420,0.698397
571,9.129704,1.337747,0.698397
572,9.149702,1.266804,0.698397
573,9.159701,1.256332,0.698397
574,9.179700,1.187756,0.698397
575,9.199698,1.077983,0.698397
576,9.209698,1.027899,0.698397
577,9.229696,0.995021,0.698397
578,9.239696,1.053660,0.698397
579,9.259694,1.205462,0.698397
580,9.279693,1.333700,0.698397
581,9.289692,1.384528,0.698397
582,9.309690,1.381124,0.698397
583,9.319690,1.376835,0.698397
584,9.339688,1.323059,0.698397
585,9.359687,1.272998,0.698397
586,9.369686,1.255666,0.698397
587,9.389685,1.077939,0.698397
588,9.399684,1.072649,0.698397
589,9.419683,0.974878,0.698397
590,9.439681,1.059466,0.698397
591,9.449680,1.121311,0.698397
592,9.469679,1.288545,0.698397
593,9.479678,1.340722,0.698397
594,9.499677,1.402014,0.698397
595,9.519675,1.371342,0.709419
596,9.529675,1.351505,0.709419
597,9.549673,1.305017,0.709419
598,9.559672,1.278684,0.709419
599,9.579671,1.222266,0.709419
600,9.599669,1.115656,0.709419
601,9.609669,1.075423,0.709419
602,9.629667,1.031206,0.709419
603,9.639667,1.092184,0.709419
604,9.659665,1.241481,0.709419
605,9.679664,1.367328,0.709419
606,9.689663,1.409157,0.709419
607,9.709661,1.410202,0.709419
608,9.719661,1.403858,0.709419
609,9.739659,1.346160,0.709419
610,9.759658,1.300816,0.709419
611,9.769657,1.284100,0.709419
612,9.789656,1.106985,0.709419
613,9.799655,1.101832,0.709419
614,9.819654,0.990642,0.709419
615,9.839652,1.069901,0.709419
616,9.849651,1.132108,0.709419
617,9.869650,1.302778,0.709419
618,9.879649,1.361542,0.709419
619,9.899648,1.422147,0.709419
620,9.919646,1.386990,0.709419
621,9.929646,1.368434,0.709419
622,9.949644,1.336794,0.709419
623,9.959643,1.300962,0.709419
624,9.979642,1.246588,0.709419
625,9.999640,1.128647,0.709419
626,10.009640,1.102131,0.720441
627,10.029638,1.057887,0.720441
628,10.039638,1.119573,0.720441
629,10.059636,1.265269,0.720441
630,10.079635,1.384753,0.720441
631,10.089634,1.422242,0.720441
632,10.109632,1.421963,0.720441
633,10.119632,1.415251,0.720441
634,10.139630,1.357482,0.720441
635,10.159629,1.315039,0.720441
636,10.169628,1.288950,0.720441
637,10.189627,1.109559,0.720441
638,10.199626,1.105626,0.720441
639,10.219625,0.999994,0.720441
640,10.239623,1.080762,0.720441
641,10.249622,1.143880,0.720441
642,10.269621,1.307819,0.720441
643,10.279620,1.364037,0.720441
644,10.299619,1.428008,0.720441
645,10.319617,1.388656,0.720441
646,10.329617,1.373044,0.720441
647,10.349615,1.347250,0.720441
648,10.359614,1.308165,0.720441
649,10.379613,1.254958,0.720441
650,10.399611,1.135644,0.720441
651,10.409611,1.118742,0.720441
652,10.429609,1.073451,0.720441
653,10.439609,1.136305,0.720441
654,10.459607,1.281110,0.720441
655,10.479606,1.395255,0.720441
656,10.489605,1.431629,0.720441
657,10.509604,1.431882,0.731463
658,10.519603,1.425279,0.731463
659,10.539601,1.368096,0.731463
660,10.559600,1.325616,0.731463
661,10.569599,1.294652,0.731463
662,10.589598,1.112377,0.731463
663,10.599597,1.107990,0.731463
664,10.619596,1.005567,0.731463
665,10.639594,1.086742,0.731463
666,10.649593,1.149886,0.731463
667,10.669592,1.314087,0.731463
668,10.679591,1.368390,0.731463
669,10.699590,1.433034,0.731463
670,10.719588,1.395408,0.731463
671,10.729588,1.379659,0.731463
672,10.749586,1.353423,0.731463
673,10.759585,1.313974,0.731463
674,10.779584,1.262671,0.731463
675,10.799582,1.139710,0.731463
676,10.809582,1.124529,0.731463
677,10.829580,1.078652,0.731463
678,10.839580,1.141574,0.731463
679,10.859578,1.288300,0.731463
680,10.879577,1.399579,0.731463
681,10.889576,1.436737,0.731463
682,10.909575,1.438438,0.731463
683,10.919574,1.430326,0.731463
684,10.939572,1.371864,0.731463
685,10.959571,1.328623,0.731463
686,10.969570,1.296711,0.731463
687,10.989569,1.113417,0.731463
688,10.999568,1.106234,0.731463
689,11.019567,1.009028,0.742485
690,11.039565,1.089478,0.742485
691,11.049564,1.152853,0.742485
692,11.069563,1.316050,0.742485
693,11.079562,1.365285,0.742485
694,11.099561,1.434334,0.742485
695,11.119559,1.396262,0.742485
696,11.129559,1.380992,0.742485
697,11.149557,1.351107,0.742485
698,11.159556,1.311694,0.742485
699,11.179555,1.260126,0.742485
700,11.199553,1.140178,0.742485
701,11.209553,1.124485,0.742485
702,11.229551,1.078109,0.742485
703,11.239551,1.140952,0.742485
704,11.259549,1.289326,0.742485
705,11.279548,1.403205,0.742485
706,11.289547,1.440696,0.742485
707,11.309546,1.444519,0.742485
708,11.319545,1.435596,0.742485
709,11.339543,1.376871,0.742485
710,11.359542,1.329997,0.742485
711,11.369541,1.304208,0.742485
712,11.389540,1.124480,0.742485
713,11.399539,1.116360,0.742485
714,11.419538,1.015306,0.742485
715,11.439536,1.095103,0.742485
716,11.449535,1.159501,0.742485
717,11.469534,1.324460,0.742485
718,11.479533,1.373130,0.742485
719,11.499532,1.443157,0.742485
720,11.519530,1.408696,0.753507
721,11.529530,1.394173,0.753507
722,11.549528,1.351770,0.753507
723,11.559527,1.311836,0.753507
724,11.579526,1.264457,0.753507
725,11.599524,1.146386,0.753507
726,11.609524,1.128550,0.753507
727,11.629522,1.052031,0.753507
728,11.639522,1.113047,0.753507
729,11.659520,1.251421,0.753507
730,11.679519,1.390537,0.753507
731,11.689518,1.427146,0.753507
732,11.709517,1.437768,0.753507
733,11.719516,1.419373,0.753507
734,11.739514,1.368988,0.753507
735,11.759513,1.318357,0.753507
736,11.769512,1.305484,0.753507
737,11.789511,1.131172,0.753507
738,11.799510,1.112560,0.753507
739,11.819509,1.004072,0.753507
740,11.839507,1.067508,0.753507
741,11.849506,1.120423,0.753507
742,11.869505,1.283644,0.753507
743,11.879504,1.341271,0.753507
744,11.899503,1.413674,0.753507
745,11.919501,1.378382,0.753507
746,11.929501,1.373112,0.753507
747,11.949499,1.326612,0.753507
748,11.959498,1.298879,0.753507
749,11.979497,1.259270,0.753507
750,11.999496,1.139138,0.753507
751,12.009495,1.116276,0.764529
752,12.029493,1.055391,0.764529
753,12.039493,1.117429,0.764529
754,12.059491,1.257400,0.764529
755,12.079490,1.385661,0.764529
756,12.089489,1.431589,0.764529
757,12.109488,1.437560,0.764529
758,12.119487,1.421757,0.764529
759,12.139485,1.378636,0.764529
760,12.159484,1.305031,0.764529
761,12.169483,1.280450,0.764529
762,12.189482,1.095969,0.764529
763,12.199481,1.086005,0.764529
764,12.219480,0.990120,0.764529
765,12.239478,1.055348,0.764529
766,12.249477,1.102805,0.764529
767,12.269476,1.270901,0.764529
768,12.279475,1.332572,0.764529
769,12.299474,1.399647,0.764529
770,12.319472,1.377594,0.764529
771,12.329472,1.369755,0.764529
772,12.349470,1.352707,0.764529
773,12.359469,1.324323,0.764529
774,12.379468,1.294769,0.764529
775,12.399467,1.151959,0.764529
776,12.409466,1.135269,0.764529
777,12.429464,1.070688,0.764529
778,12.439464,1.134845,0.764529
779,12.459462,1.276371,0.764529
780,12.479461,1.395029,0.764529
781,12.489460,1.439610,0.764529
782,12.509459,1.461726,0.775551
783,12.519458,1.437885,0.775551
784,12.539456,1.386796,0.775551
785,12.559455,1.292175,0.775551
786,12.569454,1.246873,0.775551
787,12.589453,1.072377,0.775551
788,12.599452,1.059625,0.775551
789,12.619451,0.959100,0.775551
790,12.639449,1.022451,0.775551
791,12.649448,1.068838,0.775551
792,12.669447,1.236247,0.775551
793,12.679446,1.288933,0.775551
794,12.699445,1.365136,0.775551
795,12.719443,1.346844,0.775551
796,12.729443,1.339200,0.775551
797,12.749441,1.328408,0.775551
798,12.759440,1.298854,0.775551
799,12.779439,1.273437,0.775551
800,12.799438,1.137333,0.775551
801,12.809437,1.144625,0.775551
802,12.829435,1.066231,0.775551
803,12.839435,1.129532,0.775551
804,12.859433,1.273993,0.775551
805,12.879432,1.401091,0.775551
806,12.889431,1.440928,0.775551
807,12.909430,1.458752,0.775551
808,12.919429,1.437611,0.775551
809,12.939427,1.384421,0.775551
810,12.959426,1.306103,0.775551
811,12.969425,1.281521,0.775551
812,12.989424,1.101798,0.775551
813,12.999423,1.073305,0.775551
814,13.019422,0.992170,0.786573
815,13.039420,1.058838,0.786573
816,13.049419,1.108900,0.786573
817,13.069418,1.279899,0.786573
818,13.079417,1.330835,0.786573
819,13.099416,1.413448,0.786573
820,13.119414,1.391023,0.786573
